,audio,text,start,end,speaker,segment
65,features/032211/0065.wav,えー,382.7390937500001,382.7728437500001,subject,seg4
66,features/032211/0066.wav,ま、立って動いたり、えー、人間のアバターになったりするロボットです。,385.48971875,391.39596875,subject,seg4
67,features/032211/0067.wav,うんうん,394.31534375,395.0747187500001,indy,seg4
68,features/032211/0068.wav,この先お話できるロボットが世の中に増えていってほしい?,398.24721875,403.4784687500001,indy,seg4
69,features/032211/0069.wav,欲しくない?,404.38971875,405.38534375,indy,seg4
70,features/032211/0070.wav,欲しい,406.3978437500001,406.87034375,subject,seg4
71,features/032211/0071.wav,やったー,412.43909375,413.33346875,indy,seg4
72,features/032211/0072.wav,どんなロボットができたらもっと会話したいと思うかな?,414.8015937500001,418.78409375,indy,seg4
73,features/032211/0073.wav,感情網を持つロボット,420.40409375,422.12534375,subject,seg4
74,features/032211/0074.wav,面白そうだ。,427.05284375,428.45346875,indy,seg4
75,features/032211/0075.wav,ありがとう。じゃあ次の質問をするね。,429.70221875,433.14471875,indy,seg4
76,features/032211/0076.wav,結婚はしているの?,434.71409375,436.3509687500001,indy,seg5
77,features/032211/0077.wav,してない,437.29596875,437.78534375,subject,seg5
78,features/032211/0078.wav,そうなんだ,439.96221875,440.9578437500001,indy,seg5
79,features/032211/0079.wav,今付き合いされている人はいるの?,442.34159375,445.34534375,indy,seg5
80,features/032211/0080.wav,いないよ,446.07096875,446.62784375,subject,seg5
81,features/032211/0081.wav,そっかー,451.72409375,452.66909375,indy,seg5
82,features/032211/0082.wav,今は恋愛についてどのように考えているの?,454.28909375,458.01846875,indy,seg5
83,features/032211/0083.wav,なかなか難しい,463.01346875,464.43096875,subject,seg5
84,features/032211/0084.wav,うんうん,469.17284375,469.98284375,indy,seg5
85,features/032211/0085.wav,理想のパートナー像はどんな人?,471.60284375,474.53909375,indy,seg5
86,features/032211/0086.wav,愛していたいと思える人,489.32159375,490.95846875,subject,seg5
87,features/032211/0087.wav,素敵だね,494.58659375,495.64971875,indy,seg5
88,features/032211/0088.wav,恋愛で重視するポイントや譲れないものは何?,500.71221875,504.5597187500001,indy,seg5
89,features/032211/0089.wav,特にない,507.79971875,508.5253437500001,subject,seg5
90,features/032211/0090.wav,そっかー,513.80721875,514.7522187500001,indy,seg5
91,features/032211/0091.wav,ありがとう。これでインタビューを終わります。またお話できたら嬉しいです。,516.9797187500001,523.3584687499999,indy,seg5
92,features/032211/0092.wav,ありがとうございました。,524.82659375,525.9740937500001,subject,seg5
